SalePrice,1st Flr SF,2nd Flr SF,Total Bsmt SF,Garage Area,Wood Deck SF,Open Porch SF,Lot Area,Year Built,Yr Sold
153000,1144,594,1024.0,240.0,0,30,7010,1935,2008
109500,784,0,784.0,0.0,0,0,6130,1924,2008
124000,832,378,672.0,240.0,0,0,5000,1941,2008
106900,736,554,554.0,200.0,38,112,5870,1900,2008
164900,1014,658,981.0,240.0,0,11,6000,1940,2008
119000,949,0,949.0,370.0,0,0,6000,1924,2008
120000,950,208,862.0,208.0,0,0,6000,1929,2008
157000,825,672,825.0,672.0,272,0,6000,1937,2008
105000,874,468,739.0,240.0,0,0,6000,1939,2008
113000,1013,0,992.0,160.0,0,0,5000,1926,2008
115000,565,651,565.0,355.0,0,0,5520,1920,2008
123000,624,512,704.0,336.0,0,365,6240,1929,2008
81300,808,0,0.0,164.0,0,48,6120,1945,2008
162900,1128,445,1078.0,360.0,0,0,6240,1930,2008
150000,1245,764,989.0,400.0,0,20,6240,1939,2008
123500,1226,676,1100.0,576.0,0,139,6120,1923,2008
128000,751,611,611.0,502.0,0,0,6155,1920,2008
68500,520,0,520.0,240.0,49,0,6324,1927,2008
127000,1072,213,672.0,240.0,0,0,8635,1948,2008
207000,1053,795,833.0,370.0,0,0,13053,1923,2008
184000,1133,687,1026.0,240.0,0,100,9120,1925,2008
162500,1170,546,810.0,672.0,0,195,9144,1915,2008
145000,988,517,883.0,240.0,0,0,9144,1940,2008
130000,838,0,816.0,275.0,0,0,10267,1918,2008
161000,833,833,588.0,228.0,192,63,5100,1925,2008
127500,825,784,796.0,228.0,0,182,4347,1910,2008
93850,768,0,768.0,440.0,0,0,6291,1930,2008
141000,1272,0,1272.0,400.0,0,34,6876,1938,2008
120000,880,428,880.0,400.0,0,0,10320,1915,2008
127500,1040,0,1040.0,320.0,0,132,7200,1925,2008
89500,1035,371,319.0,0.0,0,144,7920,1920,2008
125000,825,0,825.0,720.0,140,50,8235,1955,2008
135000,756,713,756.0,216.0,57,0,10320,1906,2008
134000,1211,0,952.0,322.0,0,63,8250,1968,2008
135000,720,551,720.0,312.0,0,0,21286,1948,2008
134432,1120,468,0.0,680.0,0,59,17120,1959,2008
129500,1040,0,1040.0,384.0,0,0,11200,1965,2008
157500,1096,0,1008.0,484.0,168,0,13014,1978,2008
145000,992,0,992.0,294.0,204,0,10265,1967,2008
130000,894,0,894.0,450.0,0,0,9764,1967,2008
153000,1034,0,450.0,504.0,311,0,7703,1978,2008
120000,1073,0,1073.0,270.0,0,90,9981,1967,2008
152000,1126,0,1060.0,506.0,178,0,7400,1984,2008
80000,1006,0,1006.0,0.0,0,24,9000,1959,2008
149350,1228,0,1228.0,271.0,0,65,8544,1966,2008
144900,960,0,960.0,300.0,168,0,9239,1963,2008
185000,1188,0,988.0,621.0,102,89,14175,1956,2008
165000,1383,0,1383.0,354.0,511,116,13284,1954,2008
235000,1252,0,1602.0,564.0,409,0,13500,1960,2008
140000,1021,580,533.0,300.0,280,34,13825,1958,2008
108000,672,0,672.0,240.0,168,0,10200,1940,2008
152400,864,486,576.0,627.0,0,0,8375,1941,2008
144000,904,0,864.0,912.0,143,0,10200,1970,2008
173000,1291,0,1291.0,431.0,307,0,2887,1996,2008
192000,1156,866,1160.0,505.0,288,117,10005,1977,2008
245000,1524,0,1524.0,478.0,140,0,20270,1979,2008
241500,1363,0,1385.0,439.0,81,0,39104,1954,2008
256000,1663,0,1364.0,529.0,224,137,53227,1954,2008
177000,1357,0,1019.0,312.0,0,0,11512,1959,2008
125600,617,462,570.0,249.0,135,0,5190,1948,2008
155000,1094,0,1094.0,495.0,0,0,10452,1953,2008
240000,1307,1051,907.0,360.0,486,40,45600,1908,2008
260000,1518,0,1580.0,0.0,0,39,19550,1940,2008
185000,1163,511,1163.0,396.0,72,36,21780,1918,2008
235000,1236,872,1127.0,540.0,0,0,13728,1935,2008
159900,1509,0,1509.0,322.0,158,0,9571,1956,2008
134500,621,648,621.0,280.0,0,236,9360,1962,2008
119000,961,406,861.0,384.0,0,130,8405,1900,2008
79000,572,524,572.0,0.0,0,8,9600,1924,2008
95000,616,495,616.0,200.0,48,0,9084,1941,2008
262280,1532,797,1475.0,514.0,192,121,11839,1990,2008
260000,1093,1721,1077.0,614.0,48,32,9771,1995,2008
226500,1626,0,1602.0,534.0,424,40,9938,1994,2008
225000,1101,1099,812.0,453.0,168,98,14171,1993,2008
229000,1302,735,672.0,472.0,100,33,10541,1996,2008
248500,1615,0,1615.0,864.0,168,30,9345,2007,2008
228000,1080,1017,1080.0,678.0,196,187,11228,1993,2008
225000,1511,0,1401.0,811.0,168,42,11454,1995,2008
195000,1643,0,1182.0,438.0,339,0,11500,1966,2008
200000,616,1072,616.0,603.0,403,114,12798,1997,2008
155000,990,0,990.0,528.0,168,0,9750,1994,2008
144000,1099,0,1099.0,352.0,278,0,9525,1995,2008
145000,990,0,990.0,672.0,0,0,9245,1994,2008
226001,1418,0,1418.0,558.0,208,110,8696,1997,2008
215700,872,899,864.0,600.0,0,96,13142,1997,2008
207500,782,870,782.0,532.0,0,70,8998,2000,2008
188000,880,844,880.0,527.0,120,155,8924,1998,2008
191000,1479,0,1468.0,577.0,120,25,9382,1999,2008
221000,1494,0,1494.0,530.0,192,36,12803,2002,2008
231500,963,829,963.0,564.0,0,96,12435,2001,2008
235000,928,895,928.0,626.0,192,36,12192,2000,2008
223500,920,866,920.0,608.0,0,42,11250,2001,2008
130250,938,0,938.0,308.0,145,0,9200,1975,2008
149900,985,0,985.0,328.0,210,0,8385,1977,2008
158000,1174,0,864.0,528.0,211,0,12250,1978,2008
147000,1026,0,940.0,576.0,0,0,10970,1978,2008
163000,1558,0,864.0,440.0,140,0,14330,1975,2008
110000,924,0,924.0,280.0,0,0,7990,1975,2008
127000,864,0,864.0,352.0,0,0,7180,1972,2008
124900,780,0,780.0,352.0,196,0,7200,1972,2008
230000,1795,0,1777.0,534.0,171,159,9742,2002,2008
237000,1128,903,1128.0,577.0,0,211,9473,2002,2008
235000,992,873,992.0,839.0,0,184,10316,2000,2008
230500,1290,871,1257.0,570.0,0,84,10400,2001,2008
230000,1004,848,1004.0,660.0,224,106,9066,1999,2008
222500,1153,878,1153.0,541.0,192,84,11404,1998,2008
287000,1055,1208,1055.0,905.0,0,45,9240,2001,2008
274000,1366,581,1357.0,725.0,168,116,9720,2001,2008
300000,1786,0,1778.0,715.0,182,35,14860,2002,2008
255900,1149,1141,1128.0,779.0,0,0,11250,2002,2008
224900,884,884,884.0,543.0,0,63,8158,2003,2008
240000,1129,1198,1129.0,596.0,0,57,10905,2003,2008
183000,798,842,798.0,595.0,0,45,7226,2003,2008
207000,886,878,850.0,560.0,120,29,11690,1999,2008
210000,933,975,915.0,493.0,144,133,8750,1994,2008
208900,1493,0,1478.0,508.0,140,39,13125,1997,2008
214000,1536,0,1536.0,532.0,192,74,9135,2002,2008
208500,856,854,856.0,548.0,0,61,8450,2003,2008
186500,1445,0,1445.0,470.0,0,35,9750,2004,2008
210000,1436,0,1436.0,484.0,139,98,8450,2004,2008
185900,770,812,770.0,520.0,0,45,8320,2004,2008
179900,1234,0,1234.0,484.0,0,30,11049,2007,2008
218836,1564,0,1564.0,814.0,0,24,11058,2007,2008
193000,1361,0,1351.0,610.0,0,50,9627,2007,2008
189000,728,728,728.0,410.0,36,18,8199,2005,2008
85000,796,0,796.0,0.0,328,0,8777,1910,2008
147500,1256,0,1256.0,276.0,736,68,9937,1965,2008
135000,1127,0,1127.0,480.0,0,0,6500,1976,2008
108000,996,0,996.0,0.0,144,0,13907,1940,2008
137500,1181,0,1138.0,588.0,0,0,10012,1972,2008
165400,760,896,746.0,397.0,178,128,6931,2003,2008
147000,1117,0,1029.0,542.0,292,0,9638,1977,2008
160500,684,714,684.0,440.0,0,0,7200,1976,2008
176000,1132,0,1132.0,451.0,252,64,7024,2005,2008
284700,3820,0,0.0,624.0,0,372,47007,1959,2008
96000,929,208,0.0,0.0,0,0,8050,1947,2008
99000,930,0,911.0,286.0,134,0,9520,1953,2008
130500,768,432,768.0,240.0,0,0,11767,1946,2008
135000,997,473,941.0,548.0,0,0,8172,1954,2008
135500,872,521,816.0,300.0,121,0,16466,1955,2008
108000,949,343,949.0,205.0,0,0,5142,1923,2008
98000,864,0,864.0,0.0,0,0,5604,1925,2008
67000,864,0,864.0,0.0,0,0,8248,1914,2008
140000,810,672,672.0,400.0,0,0,12155,1925,2008
179500,1052,720,720.0,240.0,262,24,8400,1939,2008
136500,1390,304,1181.0,576.0,342,0,8400,1925,2008
168000,1424,0,1228.0,312.0,0,0,7290,1921,2008
189000,990,1611,612.0,621.0,183,0,9842,1921,2008
145000,672,644,644.0,369.0,0,0,8969,1926,2008
191000,1423,748,588.0,672.0,431,0,11526,1922,2008
177000,840,840,840.0,308.0,0,0,15576,1915,2008
147500,676,588,676.0,400.0,424,0,15564,1914,2008
91000,790,0,768.0,160.0,0,141,6292,1930,2008
231000,798,714,798.0,180.0,85,16,7609,1925,2008
115000,1166,0,1064.0,240.0,0,0,10480,1936,2008
138000,819,784,784.0,599.0,0,217,9650,1923,2008
149000,851,651,776.0,270.0,0,0,7200,1931,2008
188700,849,811,715.0,240.0,0,0,11988,1934,2008
198000,1265,673,942.0,240.0,0,40,11700,1937,2008
110000,932,442,884.0,225.0,64,0,9260,1938,2008
104000,1091,0,1091.0,344.0,66,105,7801,1951,2008
381000,1968,1479,728.0,1014.0,314,12,14100,1935,2008
311500,1137,817,798.0,431.0,0,119,15660,1939,2008
263400,1218,943,832.0,506.0,0,96,12392,1950,2008
236500,1898,0,1898.0,484.0,0,51,26073,1956,2008
224000,1640,0,1296.0,924.0,108,0,14778,1954,2008
126000,919,0,894.0,195.0,0,0,7000,1926,2008
120000,760,330,720.0,240.0,0,0,6000,1940,2008
55000,796,0,796.0,0.0,0,0,3636,1922,2008
120500,816,0,816.0,432.0,0,0,5890,1930,2008
120500,778,0,740.0,924.0,0,25,6900,1940,2008
119000,780,420,780.0,0.0,0,0,8155,1930,2008
126000,1092,564,624.0,288.0,0,180,6000,1967,2008
99500,912,0,520.0,360.0,0,90,7392,1930,2008
165500,1151,804,1151.0,356.0,0,0,9000,1958,2008
89000,825,536,173.0,185.0,0,123,5280,1895,2008
40000,649,668,649.0,250.0,0,54,8500,1920,2008
80900,671,378,356.0,195.0,0,0,5150,1910,2008
81000,894,0,894.0,1248.0,0,20,18000,1935,2008
65000,432,432,592.0,216.0,0,30,9000,1920,2008
300000,2032,0,1840.0,786.0,0,46,23730,1996,2008
271000,1689,0,1568.0,857.0,150,59,13265,2002,2008
213000,910,910,910.0,816.0,318,32,11050,1996,2008
171000,1118,0,1096.0,358.0,203,0,9880,1977,2008
171500,1279,0,1196.0,473.0,238,83,10125,1977,2008
228500,1689,0,1680.0,432.0,428,120,9990,1991,2008
294000,1537,0,1518.0,788.0,0,26,11563,2006,2008
172500,712,730,352.0,400.0,100,0,9802,2006,2008
167500,754,640,384.0,400.0,100,0,9735,2006,2008
150000,1495,0,1495.0,438.0,252,0,12890,1989,2008
184000,1651,0,1606.0,616.0,192,0,12416,1986,2008
180000,1256,0,1256.0,578.0,282,0,18265,1986,2008
232500,1440,0,1432.0,467.0,185,95,11202,2003,2008
195000,1675,0,1666.0,435.0,165,52,7915,1999,2008
305000,1482,780,1482.0,749.0,168,0,12244,2003,2008
298751,1728,0,1884.0,520.0,0,276,11449,2007,2008
370000,1964,0,1964.0,892.0,0,265,11447,2005,2008
173000,1200,0,1200.0,850.0,0,119,14137,1964,2008
152500,1160,0,1113.0,257.0,81,0,17979,1968,2008
113000,988,0,988.0,520.0,0,0,21750,1954,2008
128500,816,0,816.0,264.0,315,0,6490,1983,2008
119500,923,0,876.0,264.0,362,0,6951,1984,2008
130500,816,0,816.0,264.0,0,0,6600,1982,2008
138000,816,0,816.0,816.0,0,0,6600,1982,2008
134500,845,0,845.0,264.0,0,0,6600,1982,2008
160000,983,767,983.0,423.0,245,0,12508,1940,2008
137500,889,0,864.0,484.0,0,0,12395,1984,2008
172000,1168,800,784.0,530.0,305,189,11075,1969,2008
103000,1150,686,686.0,288.0,0,0,56600,1900,2008
167300,1587,0,1587.0,525.0,0,44,10667,1971,2007
167000,1277,0,1277.0,526.0,0,0,10628,1970,2007
244000,2223,0,2223.0,516.0,300,0,13651,1973,2007
268000,2217,0,2217.0,621.0,81,207,15865,1970,2007
168000,806,766,806.0,373.0,0,40,10364,1995,2007
177000,794,676,794.0,388.0,0,75,13869,1997,2007
169000,916,684,916.0,460.0,100,38,8773,1997,2007
161500,754,630,384.0,390.0,0,0,8872,1997,2007
160000,924,770,392.0,398.0,256,64,10147,1994,2007
178750,691,862,691.0,420.0,0,44,7875,1996,2007
176000,1253,0,1237.0,402.0,220,21,7875,1995,2007
204000,957,1342,938.0,482.0,188,30,7500,1999,2007
160000,1187,0,1168.0,420.0,0,21,9556,1992,2007
160000,802,670,384.0,402.0,164,0,10784,1991,2007
163900,812,670,384.0,392.0,100,25,9125,1992,2007
168000,910,732,903.0,392.0,290,84,7655,1993,2007
377426,1922,0,1922.0,676.0,178,51,14157,2005,2007
349265,1164,1377,1149.0,729.0,120,32,12328,2005,2007
441929,2234,0,2220.0,724.0,390,80,14082,2006,2007
182900,1440,0,1440.0,467.0,0,0,12546,1981,2007
176000,725,754,725.0,484.0,167,72,12090,1981,2007
213000,1664,0,1529.0,663.0,0,0,12299,1978,2007
192000,1085,845,780.0,481.0,192,72,11339,1979,2007
190000,1161,808,808.0,534.0,0,0,11952,1977,2007
195000,1118,912,848.0,551.0,0,224,12046,1976,2007
148000,1032,0,1032.0,564.0,0,0,10395,1978,2007
151500,1177,0,1153.0,495.0,204,103,11850,1984,2007
197000,1040,685,539.0,550.0,0,88,11584,1979,2007
192350,1353,0,1259.0,478.0,240,141,10400,1979,2007
152000,780,840,780.0,462.0,208,0,10793,1969,2007
170000,1220,0,1625.0,944.0,0,0,13001,1971,2007
175000,1484,0,1484.0,487.0,224,0,12243,1971,2007
175000,1041,702,702.0,539.0,224,0,11700,1968,2007
197900,1142,793,793.0,550.0,0,113,12384,1976,2007
174000,1324,0,1228.0,585.0,407,36,8991,1976,2007
178900,1084,793,1084.0,488.0,0,96,8000,1974,2007
139000,576,533,372.0,288.0,35,0,10500,1971,2007
143250,981,0,981.0,576.0,0,312,10530,1971,2007
184000,725,754,725.0,484.0,0,32,7472,1972,2007
155000,1422,0,925.0,576.0,252,0,9457,1970,2007
133000,914,0,914.0,368.0,120,0,7920,1970,2007
119500,950,0,950.0,280.0,0,0,9758,1971,2007
123000,872,0,858.0,480.0,0,0,8294,1971,2007
110000,858,0,858.0,684.0,0,0,7340,1971,2007
128000,914,0,914.0,270.0,140,0,17199,1961,2007
120500,864,0,864.0,528.0,0,0,9000,1971,2007
129250,988,0,988.0,360.0,0,0,7150,1966,2007
450000,2046,0,1994.0,878.0,188,65,15431,2005,2007
380000,2069,574,2153.0,694.0,414,84,13693,2006,2007
250000,1634,0,1626.0,866.0,0,44,11428,2006,2007
418000,1722,1036,1704.0,814.0,282,55,13654,2005,2007
317000,1143,1330,1143.0,852.0,192,151,9591,2004,2007
372000,1802,0,1802.0,843.0,158,105,13615,2006,2007
342000,1718,1238,1706.0,916.0,194,50,13069,2004,2007
354000,1136,1332,1136.0,872.0,184,154,12099,2004,2007
350000,1217,1168,1317.0,818.0,192,228,14277,2003,2007
285000,1234,1140,1181.0,656.0,104,100,11999,2003,2007
245700,1614,0,1614.0,878.0,100,38,9926,2005,2007
232698,1721,0,1721.0,554.0,168,27,9254,2005,2007
176000,768,768,768.0,400.0,100,38,10237,2005,2007
203000,1326,0,1326.0,388.0,120,23,12216,2005,2007
188500,1119,0,835.0,437.0,100,24,16219,2004,2007
215000,847,1112,847.0,434.0,100,48,11796,2004,2007
183500,840,880,840.0,440.0,100,48,8244,2004,2007
165500,754,640,384.0,400.0,100,0,11950,2003,2007
211000,847,1101,847.0,434.0,0,48,7875,2003,2007
219500,864,1131,854.0,435.0,264,48,8740,2002,2007
175000,953,694,953.0,460.0,0,40,7917,1999,2007
170000,774,656,384.0,400.0,100,0,9967,2000,2007
162000,660,660,660.0,400.0,0,48,7750,2003,2007
187000,940,750,915.0,442.0,0,50,9487,2000,2007
185000,961,683,941.0,460.0,460,42,9649,1999,2007
384500,1779,772,1779.0,925.0,76,61,12191,1997,2007
248000,997,1288,969.0,648.0,0,56,11000,2000,2007
466500,2633,0,2633.0,804.0,314,140,11400,2001,2007
410000,1671,1407,1408.0,806.0,108,87,10557,1998,2007
322500,1411,1171,1389.0,758.0,286,60,11002,1998,2007
252000,1108,1277,1066.0,600.0,120,38,10790,1998,2007
755000,2444,1872,2444.0,832.0,382,50,21535,1994,2007
269790,1127,886,1117.0,455.0,180,130,9920,1996,2007
315750,1383,1015,1379.0,834.0,239,60,11787,1996,2007
290000,1328,1203,1318.0,752.0,222,98,12257,1995,2007
430000,3228,0,3200.0,546.0,264,75,12692,1992,2007
263000,1105,1097,1105.0,517.0,0,65,11762,1992,2007
330000,1335,1203,1325.0,933.0,198,92,9044,1996,2007
320000,1905,0,1905.0,788.0,0,191,11670,2006,2007
282922,1464,0,1485.0,754.0,168,160,15256,2007,2007
255000,1636,0,1623.0,865.0,0,60,13501,2006,2007
227000,1588,0,1588.0,825.0,144,45,10000,2006,2007
260000,1538,0,1538.0,484.0,146,40,8847,2005,2007
249000,1506,0,1494.0,672.0,192,35,8251,2005,2007
307000,1694,0,1686.0,636.0,255,57,10084,2004,2007
221300,1302,528,1302.0,859.0,0,40,8778,2006,2007
270000,1088,871,1088.0,1025.0,208,46,9000,2006,2007
249700,1656,0,1656.0,826.0,0,146,11096,2006,2007
253000,1685,0,1685.0,658.0,112,63,11824,2006,2007
265000,1158,1285,1158.0,744.0,193,127,10625,2004,2007
340000,1580,886,1580.0,610.0,159,214,11143,2004,2007
147000,1143,0,1143.0,0.0,0,55,7500,2006,2007
149000,1094,0,1094.0,576.0,0,0,12450,2003,2007
181000,1486,0,1461.0,566.0,0,32,7441,2006,2007
201000,936,785,928.0,471.0,300,87,8462,1994,2007
191750,920,900,864.0,492.0,144,85,11613,1993,2007
179000,1349,0,1349.0,539.0,120,55,8450,2000,2007
215000,1494,0,1482.0,514.0,402,25,16196,1998,2007
144000,884,0,840.0,504.0,240,0,9180,1983,2007
120750,894,0,894.0,308.0,192,0,6285,1977,2007
132500,970,0,970.0,624.0,0,24,8480,1963,2007
132000,1057,0,1057.0,576.0,0,0,7420,1962,2007
132500,999,0,999.0,264.0,0,132,7758,1962,2007
129000,1120,0,1040.0,544.0,168,0,6970,1961,2007
143900,1696,0,1140.0,349.0,0,30,13673,1962,2007
145000,1040,0,1040.0,686.0,188,0,7476,1968,2007
128500,988,0,988.0,572.0,0,0,9945,1961,2007
125500,902,0,876.0,288.0,0,0,6173,1967,2007
300000,1271,1232,1223.0,564.0,0,99,19522,1990,2007
294000,1516,651,1192.0,518.0,220,47,17542,1974,2007
129000,1037,0,1037.0,431.0,136,47,10751,1974,2007
171000,1701,0,1390.0,611.0,0,0,16647,1975,2007
302000,1453,1357,1453.0,750.0,500,0,9572,1990,2007
285000,2129,743,1683.0,541.0,0,33,10678,1992,2007
239000,975,975,975.0,576.0,0,10,7399,1997,2007
204000,1358,0,1339.0,625.0,176,174,7321,1999,2007
301000,1072,976,1054.0,552.0,0,48,8010,2003,2007
312500,1220,1142,1220.0,1105.0,147,0,8413,1998,2007
255000,2362,0,2002.0,546.0,180,16,12000,1980,2007
194000,1432,0,1360.0,588.0,168,180,16157,1978,2007
218000,1437,0,1437.0,528.0,0,21,10768,1976,2007
187000,1094,761,528.0,512.0,113,100,9600,1976,2007
181500,1262,0,1262.0,460.0,298,0,9600,1976,2007
373000,2497,0,2461.0,676.0,266,0,17778,1981,2007
226000,1057,872,1057.0,650.0,0,235,7050,2001,2007
143450,1152,0,912.0,412.0,0,126,11700,1968,2007
240050,1403,1008,1008.0,570.0,0,192,8000,1970,2007
162500,1082,0,973.0,480.0,160,0,8723,1969,2007
164000,1295,0,1295.0,528.0,0,194,11700,1968,2007
185000,1610,0,1124.0,515.0,202,0,11358,1972,2007
188500,1594,0,1594.0,472.0,190,80,9547,1993,2007
255000,1091,984,1148.0,473.0,235,86,10530,1993,2007
158500,1093,0,1093.0,484.0,224,0,10738,1966,2007
175500,1242,0,1242.0,528.0,0,0,9600,1973,2007
127000,1052,0,1052.0,311.0,0,133,10800,1963,2007
127000,1107,0,949.0,308.0,88,64,8050,1967,2007
143000,1214,0,1214.0,318.0,0,111,10355,1967,2007
156000,1073,0,1073.0,515.0,0,0,10289,1965,2007
144000,1344,0,1024.0,484.0,316,28,9503,1958,2007
139900,1422,0,978.0,286.0,0,0,12342,1960,2007
151500,958,0,958.0,301.0,0,0,12772,1960,2007
126500,1065,0,1065.0,461.0,74,0,8892,1960,2007
145000,1138,0,588.0,264.0,224,0,10482,1958,2007
120000,912,0,912.0,297.0,12,285,7535,1958,2007
124000,1074,0,894.0,396.0,0,72,7450,1956,2007
106500,882,0,0.0,294.0,0,0,8339,1959,2007
140500,1187,0,864.0,440.0,128,0,14357,1961,2007
137500,964,0,964.0,784.0,170,0,8243,1961,2007
117600,894,0,894.0,312.0,0,0,8680,1960,2007
163500,1200,0,1174.0,440.0,0,0,8800,1966,2007
161000,1042,0,1042.0,440.0,192,0,9200,1965,2007
158000,1302,0,1302.0,309.0,333,0,9350,1964,2007
224500,845,1309,845.0,539.0,0,0,8800,1964,2007
147000,1374,0,1130.0,286.0,0,28,11382,1964,2007
200000,1652,0,1592.0,510.0,0,0,22002,1959,2007
181900,1429,0,1144.0,572.0,216,110,14585,1960,2007
150750,1327,0,1063.0,624.0,0,0,7388,1959,2007
124000,932,0,932.0,306.0,0,0,8280,1950,2007
138500,908,0,822.0,512.0,284,24,12172,1940,2007
39300,334,0,0.0,0.0,0,0,5000,1946,2007
64500,666,0,666.0,0.0,0,52,5000,1946,2007
64000,442,228,370.0,0.0,0,21,3500,1945,2007
112000,808,0,808.0,308.0,143,0,5175,1958,2007
165000,1127,850,816.0,540.0,0,52,9500,1964,2007
144000,1150,0,1078.0,288.0,0,0,9600,1955,2007
105000,968,408,768.0,240.0,0,0,9492,1941,2007
146500,888,756,728.0,312.0,168,0,9480,1942,2007
175000,1280,0,793.0,432.0,140,40,10050,1966,2007
158500,1254,0,1218.0,525.0,0,0,9600,1961,2007
114500,912,0,912.0,275.0,0,0,10150,1958,2007
144000,874,650,874.0,315.0,0,0,11344,1958,2007
141000,936,0,936.0,315.0,0,0,8760,1957,2007
131000,1008,0,1008.0,308.0,0,0,6860,1956,2007
142100,1053,0,1053.0,692.0,240,0,8250,1963,2007
139000,1056,0,1056.0,308.0,0,0,8176,1958,2007
157900,1442,0,1442.0,301.0,0,0,9750,1958,2007
139400,1056,0,1056.0,260.0,390,0,9250,1954,2007
150000,1244,0,1244.0,336.0,0,40,11988,1957,2007
120000,1144,0,1144.0,336.0,0,0,9100,1960,2007
174850,1721,0,1331.0,464.0,0,0,9736,1957,2007
116000,922,0,922.0,308.0,0,34,9770,1957,2007
135000,1048,0,1048.0,286.0,0,20,10152,1956,2007
163500,1657,0,1657.0,484.0,0,0,12155,1970,2007
130000,1411,0,1204.0,310.0,278,82,12198,1955,2007
129500,1216,0,1216.0,336.0,0,0,10050,1955,2007
142000,1154,0,864.0,336.0,63,0,11556,1953,2007
125000,948,0,948.0,410.0,0,48,10950,1952,2007
136000,1040,0,1040.0,293.0,0,0,7942,1953,2007
134500,1008,0,1008.0,240.0,0,18,8923,1953,2007
127000,925,0,925.0,252.0,152,0,8540,1956,2007
130000,1360,0,384.0,572.0,0,50,7134,1955,2007
115000,1040,500,1190.0,352.0,0,0,7150,1955,2007
116900,925,0,923.0,390.0,81,0,8400,1955,2007
132000,928,0,928.0,252.0,261,0,13300,1956,2007
153000,1647,0,1105.0,280.0,225,0,9532,1953,2007
112500,924,0,924.0,420.0,0,324,15783,1952,2007
138000,1000,544,925.0,0.0,231,0,14190,1890,2007
135000,893,0,845.0,576.0,0,0,9600,1949,2007
156000,1216,0,1216.0,371.0,200,0,12099,1953,2007
109000,735,299,735.0,240.0,0,39,10134,1940,2007
103200,882,0,882.0,0.0,0,0,5500,1956,2007
64500,968,0,656.0,216.0,0,0,10800,1927,2007
148000,751,783,736.0,0.0,0,112,10800,1895,2007
172000,1035,616,725.0,276.0,460,46,10090,1963,2007
128500,952,0,952.0,288.0,0,0,8300,1968,2007
122900,672,252,672.0,576.0,0,0,8064,1949,2007
119200,1082,0,1082.0,240.0,0,130,11664,1948,2007
143000,1168,678,1040.0,315.0,0,0,10496,1949,2007
119000,988,0,876.0,276.0,0,80,7200,1950,2007
102000,1238,0,864.0,357.0,0,171,7200,1950,2007
129000,864,0,864.0,720.0,194,0,7200,1950,2007
152000,1040,0,1040.0,286.0,0,0,7500,1959,2007
140000,1170,0,1170.0,338.0,0,0,7315,1958,2007
156500,1377,0,1377.0,351.0,0,0,8000,1960,2007
99000,925,0,0.0,300.0,0,0,7000,1961,2007
187000,1020,831,822.0,440.0,239,42,9760,1964,2007
169500,876,936,864.0,264.0,0,168,7590,1962,2007
125500,864,0,864.0,294.0,58,0,6600,1962,2007
130000,936,0,896.0,288.0,24,90,6760,1962,2007
103000,960,0,850.0,576.0,0,0,6978,1926,2007
127500,866,430,845.0,576.0,0,0,6000,1927,2007
89500,1022,0,1022.0,184.0,0,122,4480,1922,2007
99900,967,0,967.0,180.0,0,0,3153,1920,2007
100000,1047,0,641.0,273.0,0,0,10800,1885,2007
130000,1072,0,808.0,379.0,0,0,7200,1940,2007
135000,680,494,680.0,576.0,116,26,9000,1900,2007
120000,679,504,649.0,308.0,0,176,6000,1948,2007
85000,761,380,570.0,252.0,0,0,5925,1900,2007
108500,960,0,960.0,308.0,0,0,6000,1920,2007
137000,1156,642,1075.0,342.0,0,0,9639,1900,2007
110500,866,0,686.0,0.0,58,42,3880,1945,2007
100000,968,0,968.0,480.0,0,0,8520,1923,2007
184900,909,863,725.0,816.0,0,0,10337,1910,2007
125000,842,630,702.0,250.0,0,0,9600,1925,2007
114000,616,616,616.0,480.0,280,0,4571,1910,2007
144100,991,659,926.0,468.0,128,103,8398,1910,2007
117500,1178,1032,1008.0,205.0,0,48,9900,1880,2007
185000,1312,1142,819.0,576.0,0,148,13500,1879,2007
152000,1149,467,1149.0,216.0,0,0,5400,1926,2007
153500,1559,0,1559.0,812.0,0,116,8100,1948,2007
159500,1576,978,718.0,704.0,0,48,10800,1890,2007
87000,912,336,912.0,160.0,0,0,9439,1930,2007
104500,968,0,0.0,331.0,0,0,8626,1956,2007
110000,1382,0,0.0,384.0,0,40,11800,1949,2007
136500,916,144,756.0,308.0,0,65,6854,1925,2007
128250,910,525,910.0,308.0,0,33,8674,1950,2007
144000,1167,0,915.0,495.0,0,0,8731,1920,2007
210000,915,720,1065.0,440.0,0,38,8737,1923,2007
135000,728,546,728.0,224.0,0,0,6125,1939,2007
128000,608,624,600.0,217.0,0,0,6000,1939,2007
131000,869,349,735.0,440.0,0,0,6000,1941,2007
113000,884,0,884.0,240.0,0,0,6120,1939,2007
126000,861,548,861.0,528.0,225,0,6240,1938,2007
132000,899,423,672.0,280.0,0,0,6240,1939,2007
131750,1014,412,966.0,230.0,174,0,6240,1930,2007
132500,903,378,756.0,379.0,25,0,6120,1926,2007
137500,939,574,939.0,180.0,24,0,6120,1920,2007
132000,854,0,832.0,576.0,48,112,6120,1929,2007
127500,959,408,884.0,560.0,0,0,6240,1931,2007
102000,986,0,960.0,180.0,0,128,6180,1926,2007
200000,1100,1164,1100.0,408.0,0,152,7755,1918,2007
180500,1060,764,764.0,520.0,0,0,13515,1919,2007
